2018-07-19 14:27:43.920947: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-07-19 14:27:44.096016: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.7335
pciBusID: 0000:01:00.0
totalMemory: 7.92GiB freeMemory: 3.03GiB
2018-07-19 14:27:44.096046: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080, pci bus id: 0000:01:00.0, compute capability: 6.1)
train_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.train.txt
valid_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.valid.txt
logdir:./log_dir/bsize32.epoch70.lr_c2warm16000/
step:100 source:(1, 66) loss:128.492
step:596000 source:(1, 66) loss:4.41876
step:596500 source:(1, 66) loss:6.01797
step:597000 source:(1, 66) loss:7.08991
step:597500 source:(1, 26) loss:5.34926
step:598000 source:(1, 66) loss:5.17298
step:598500 source:(1, 66) loss:6.66701
step:599000 source:(1, 66) loss:7.55714
step:599500 source:(1, 47) loss:5.98949
step:600000 source:(1, 46) loss:5.77938
step:600500 source:(1, 66) loss:6.25079
step:601000 source:(1, 66) loss:5.46871
step:601500 source:(1, 63) loss:6.42453
step:602000 source:(1, 31) loss:8.28606
step:602500 source:(1, 33) loss:4.92642
step:603000 source:(1, 53) loss:7.00644
step:603500 source:(1, 66) loss:6.09126
step:604000 source:(1, 31) loss:7.19564
step:604500 source:(1, 66) loss:5.01054
step:605000 source:(1, 31) loss:6.72947
step:605500 source:(1, 66) loss:7.78958
step:606000 source:(1, 66) loss:6.31892
step:606500 source:(1, 66) loss:5.97508
step:607000 source:(1, 66) loss:5.4072
step:607500 source:(1, 57) loss:5.67171
step:608000 source:(1, 24) loss:5.51056
step:608500 source:(1, 59) loss:4.43951
step:609000 source:(1, 39) loss:4.83207
step:609500 source:(1, 35) loss:7.94891
step:610000 source:(1, 66) loss:5.73464
step:610500 source:(1, 43) loss:6.54314
step:611000 source:(1, 54) loss:6.10933
step:611500 source:(1, 41) loss:5.07542
step:612000 source:(1, 66) loss:6.58209
step:612500 source:(1, 66) loss:6.11502
step:613000 source:(1, 66) loss:7.26244
step:613500 source:(1, 44) loss:8.43192
step:614000 source:(1, 66) loss:6.30227
step:614500 source:(1, 66) loss:5.9169
step:615000 source:(1, 66) loss:4.74967
step:615500 source:(1, 51) loss:4.89371
step:616000 source:(1, 57) loss:5.22812
step:616500 source:(1, 66) loss:5.71258
step:617000 source:(1, 34) loss:6.62962
step:617500 source:(1, 66) loss:5.85262
step:618000 source:(1, 66) loss:5.1478
step:618500 source:(1, 35) loss:6.08318
step:619000 source:(1, 66) loss:6.92164
step:619500 source:(1, 35) loss:4.93452
step:620000 source:(1, 66) loss:6.67927
step:620500 source:(1, 66) loss:5.11319
step:621000 source:(1, 36) loss:5.42675
step:621500 source:(1, 66) loss:5.67987
step:622000 source:(1, 48) loss:6.17922
step:622500 source:(1, 51) loss:3.33018
step:623000 source:(1, 66) loss:6.01447
step:623500 source:(1, 66) loss:6.31561
step:624000 source:(1, 66) loss:6.80648
step:624500 source:(1, 66) loss:8.53557
step:625000 source:(1, 55) loss:5.45403
step:625500 source:(1, 33) loss:6.06438
step:626000 source:(1, 66) loss:5.7112
step:626500 source:(1, 35) loss:6.91327
step:627000 source:(1, 25) loss:6.23895
step:627500 source:(1, 30) loss:5.75185
step:628000 source:(1, 66) loss:4.74351
step:628500 source:(1, 41) loss:5.19663
step:629000 source:(1, 59) loss:6.20484
step:629500 source:(1, 64) loss:7.27253
step:630000 source:(1, 43) loss:6.10962
step:630500 source:(1, 66) loss:6.08761
step:631000 source:(1, 66) loss:7.21375
step:631500 source:(1, 66) loss:5.71101
step:632000 source:(1, 39) loss:7.72455
step:632500 source:(1, 66) loss:5.85097
step:633000 source:(1, 52) loss:5.69364
step:633500 source:(1, 66) loss:6.08191
step:634000 source:(1, 66) loss:5.51982
step:634500 source:(1, 66) loss:6.56869
step:635000 source:(1, 66) loss:7.03216
step:635500 source:(1, 62) loss:5.26705
step:636000 source:(1, 66) loss:5.87986
step:636500 source:(1, 66) loss:5.04149
step:637000 source:(1, 38) loss:5.90172
step:637500 source:(1, 66) loss:6.59268
step:638000 source:(1, 30) loss:6.77015
step:638500 source:(1, 66) loss:6.6414
step:639000 source:(1, 33) loss:5.88812
step:639500 source:(1, 66) loss:6.05772
step:640000 source:(1, 30) loss:6.30699
step:640500 source:(1, 51) loss:5.21646
step:641000 source:(1, 66) loss:5.73088
step:641500 source:(1, 25) loss:6.35601
step:642000 source:(1, 39) loss:6.55189
step:642500 source:(1, 59) loss:7.96479
step:643000 source:(1, 22) loss:7.05708
step:643500 source:(1, 53) loss:6.28544
step:644000 source:(1, 66) loss:6.03658
step:644500 source:(1, 48) loss:4.61215
step:645000 source:(1, 23) loss:5.6449
step:645500 source:(1, 52) loss:4.83546
step:646000 source:(1, 40) loss:6.15247
step:646500 source:(1, 66) loss:7.16952
step:647000 source:(1, 66) loss:7.39761
step:647500 source:(1, 66) loss:5.50087
step:648000 source:(1, 49) loss:5.95573
step:648500 source:(1, 27) loss:6.65071
step:649000 source:(1, 24) loss:6.28614
step:649500 source:(1, 66) loss:7.65733
step:650000 source:(1, 58) loss:5.843
epoch:3 eval_bleu:51.05096101760864
2018-07-21 17:42:43.521050: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-21 17:42:43.521111: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-21 17:59:43.495053: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-21 17:59:43.495122: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-21 17:59:43.495147: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
step:650500 source:(1, 38) loss:4.89114
step:651000 source:(1, 29) loss:3.66433
step:651500 source:(1, 32) loss:7.02203
step:652000 source:(1, 66) loss:5.7363
step:652500 source:(1, 66) loss:5.46472
step:653000 source:(1, 65) loss:5.94531
step:653500 source:(1, 66) loss:5.98282
step:654000 source:(1, 66) loss:5.51115
step:654500 source:(1, 66) loss:5.25134
step:655000 source:(1, 28) loss:5.67839
step:655500 source:(1, 61) loss:5.7551
step:656000 source:(1, 66) loss:5.93695
step:656500 source:(1, 66) loss:4.56064
step:657000 source:(1, 61) loss:7.0666
step:657500 source:(1, 22) loss:6.32755
step:658000 source:(1, 47) loss:5.65167
step:658500 source:(1, 66) loss:6.51144
step:659000 source:(1, 66) loss:6.62554
step:659500 source:(1, 41) loss:5.42779
step:660000 source:(1, 66) loss:6.26778
step:660500 source:(1, 41) loss:5.14074
step:661000 source:(1, 66) loss:4.88625
step:661500 source:(1, 66) loss:5.3879
step:662000 source:(1, 66) loss:5.24829
step:662500 source:(1, 66) loss:6.39276
step:663000 source:(1, 38) loss:5.42105
step:663500 source:(1, 66) loss:6.77264
step:664000 source:(1, 66) loss:5.60681
step:664500 source:(1, 56) loss:5.83413
step:665000 source:(1, 43) loss:6.52161
step:665500 source:(1, 66) loss:6.32552
step:666000 source:(1, 41) loss:5.51934
step:666500 source:(1, 66) loss:7.75922
step:667000 source:(1, 66) loss:5.79611
step:667500 source:(1, 66) loss:4.80202
step:668000 source:(1, 66) loss:6.63834
step:668500 source:(1, 66) loss:6.94286
step:669000 source:(1, 66) loss:7.11524
step:669500 source:(1, 66) loss:5.86416
step:670000 source:(1, 66) loss:7.39921
step:670500 source:(1, 42) loss:6.4503
step:671000 source:(1, 66) loss:6.57679
step:671500 source:(1, 66) loss:4.3817
step:672000 source:(1, 66) loss:4.66545
step:672500 source:(1, 24) loss:6.0766
step:673000 source:(1, 66) loss:6.50579
step:673500 source:(1, 42) loss:6.99682
step:674000 source:(1, 66) loss:6.12286
step:674500 source:(1, 66) loss:5.67042
step:675000 source:(1, 27) loss:5.85757
step:675500 source:(1, 66) loss:5.48407
step:676000 source:(1, 32) loss:6.38416
step:676500 source:(1, 49) loss:5.67218
step:677000 source:(1, 66) loss:4.40852
step:677500 source:(1, 56) loss:5.05021
step:678000 source:(1, 66) loss:5.54878
step:678500 source:(1, 66) loss:6.52024
step:679000 source:(1, 66) loss:7.37641
step:679500 source:(1, 66) loss:6.23292
step:680000 source:(1, 66) loss:6.67716
step:680500 source:(1, 46) loss:5.64242
step:681000 source:(1, 66) loss:6.28451
step:681500 source:(1, 66) loss:6.88484
step:682000 source:(1, 50) loss:6.59162
step:682500 source:(1, 44) loss:7.30271
step:683000 source:(1, 30) loss:6.98311
step:683500 source:(1, 66) loss:7.3863
step:684000 source:(1, 66) loss:5.39698
step:684500 source:(1, 66) loss:6.16652
step:685000 source:(1, 66) loss:6.64068
step:685500 source:(1, 23) loss:4.51993
step:686000 source:(1, 66) loss:5.91989
step:686500 source:(1, 34) loss:5.64646
step:687000 source:(1, 66) loss:5.6096
step:687500 source:(1, 66) loss:5.59219
step:688000 source:(1, 66) loss:6.30382
step:688500 source:(1, 46) loss:6.8932
step:689000 source:(1, 66) loss:6.3069
step:689500 source:(1, 37) loss:6.0503
step:690000 source:(1, 66) loss:7.87001
step:690500 source:(1, 36) loss:6.40253
step:691000 source:(1, 33) loss:5.35958
step:691500 source:(1, 55) loss:4.92773
step:692000 source:(1, 59) loss:7.04103
step:692500 source:(1, 28) loss:5.49788
step:693000 source:(1, 33) loss:6.11467
step:693500 source:(1, 32) loss:5.72385
step:694000 source:(1, 66) loss:5.5231
step:694500 source:(1, 53) loss:4.43581
step:695000 source:(1, 66) loss:5.18845
step:695500 source:(1, 66) loss:6.41025
step:696000 source:(1, 66) loss:5.0058
step:696500 source:(1, 66) loss:7.17705
step:697000 source:(1, 66) loss:6.68033
step:697500 source:(1, 26) loss:5.41452
step:698000 source:(1, 66) loss:5.71709
step:698500 source:(1, 66) loss:6.96854
step:699000 source:(1, 66) loss:6.39538
step:699500 source:(1, 47) loss:6.93137
step:700000 source:(1, 46) loss:5.5112
step:700500 source:(1, 66) loss:6.18209
step:701000 source:(1, 66) loss:4.85662
step:701500 source:(1, 63) loss:6.7376
step:702000 source:(1, 31) loss:7.37269
step:702500 source:(1, 33) loss:5.02973
step:703000 source:(1, 53) loss:6.27048
step:703500 source:(1, 66) loss:6.42981
step:704000 source:(1, 31) loss:7.67339
step:704500 source:(1, 66) loss:5.67341
step:705000 source:(1, 31) loss:5.73671
step:705500 source:(1, 66) loss:9.16903
step:706000 source:(1, 66) loss:5.5062
step:706500 source:(1, 66) loss:5.34291
step:707000 source:(1, 66) loss:4.52214
step:707500 source:(1, 57) loss:5.19807
step:708000 source:(1, 24) loss:5.50846
step:708500 source:(1, 59) loss:6.05975
step:709000 source:(1, 39) loss:5.37032
step:709500 source:(1, 35) loss:8.55002
step:710000 source:(1, 66) loss:5.32029
step:710500 source:(1, 43) loss:5.2654
step:711000 source:(1, 54) loss:6.16035
step:711500 source:(1, 41) loss:4.55277
step:712000 source:(1, 66) loss:5.16525
step:712500 source:(1, 66) loss:7.1321
step:713000 source:(1, 66) loss:6.86574
step:713500 source:(1, 44) loss:8.22394
step:714000 source:(1, 66) loss:5.79079
step:714500 source:(1, 66) loss:5.25855
step:715000 source:(1, 66) loss:5.27905
step:715500 source:(1, 51) loss:4.82058
step:716000 source:(1, 57) loss:6.90801
step:716500 source:(1, 66) loss:6.12498
step:717000 source:(1, 34) loss:7.98513
step:717500 source:(1, 66) loss:6.47636
step:718000 source:(1, 66) loss:6.43126
step:718500 source:(1, 35) loss:5.08613
step:719000 source:(1, 66) loss:7.28192
step:719500 source:(1, 35) loss:4.86339
step:720000 source:(1, 66) loss:7.4687
step:720500 source:(1, 66) loss:4.97971
step:721000 source:(1, 36) loss:5.55308
step:721500 source:(1, 66) loss:6.80646
step:722000 source:(1, 48) loss:6.65773
step:722500 source:(1, 51) loss:4.6131
step:723000 source:(1, 66) loss:5.89951
step:723500 source:(1, 66) loss:6.61
step:724000 source:(1, 66) loss:5.89147
step:724500 source:(1, 66) loss:5.89622
step:725000 source:(1, 55) loss:5.8533
step:725500 source:(1, 33) loss:7.42927
step:726000 source:(1, 66) loss:5.95244
step:726500 source:(1, 35) loss:7.19895
step:727000 source:(1, 25) loss:5.60269
step:727500 source:(1, 30) loss:5.34733
step:728000 source:(1, 66) loss:4.18873
step:728500 source:(1, 41) loss:6.19447
step:729000 source:(1, 59) loss:6.62207
step:729500 source:(1, 64) loss:4.43953
step:730000 source:(1, 43) loss:6.0221
step:730500 source:(1, 66) loss:6.32895
step:731000 source:(1, 66) loss:6.63448
step:731500 source:(1, 66) loss:4.40664
step:732000 source:(1, 39) loss:7.69117
step:732500 source:(1, 66) loss:5.59406
step:733000 source:(1, 52) loss:6.63312
step:733500 source:(1, 66) loss:7.48335
step:734000 source:(1, 66) loss:5.06567
step:734500 source:(1, 66) loss:5.7928
step:735000 source:(1, 66) loss:4.77705
step:735500 source:(1, 62) loss:4.97123
step:736000 source:(1, 66) loss:6.2689
step:736500 source:(1, 66) loss:5.54229
step:737000 source:(1, 38) loss:5.96324
step:737500 source:(1, 66) loss:6.13764
step:738000 source:(1, 30) loss:6.30347
step:738500 source:(1, 66) loss:7.7254
step:739000 source:(1, 33) loss:5.57684
step:739500 source:(1, 66) loss:6.00527
step:740000 source:(1, 30) loss:7.55349
step:740500 source:(1, 51) loss:6.18489
step:741000 source:(1, 66) loss:4.69746
step:741500 source:(1, 25) loss:4.65378
step:742000 source:(1, 39) loss:7.31284
step:742500 source:(1, 59) loss:7.18426
step:743000 source:(1, 22) loss:5.5134
step:743500 source:(1, 53) loss:7.57431
step:744000 source:(1, 66) loss:4.90765
step:744500 source:(1, 48) loss:5.96908
step:745000 source:(1, 23) loss:5.8628
step:745500 source:(1, 52) loss:6.40002
step:746000 source:(1, 40) loss:5.47702
step:746500 source:(1, 66) loss:7.6554
step:747000 source:(1, 66) loss:6.13677
step:747500 source:(1, 66) loss:5.92059
step:748000 source:(1, 49) loss:5.37892
step:748500 source:(1, 27) loss:6.1285
step:749000 source:(1, 24) loss:6.4181
step:749500 source:(1, 66) loss:6.21251
step:750000 source:(1, 58) loss:5.76824
epoch:4 eval_bleu:54.64844107627869
2018-07-21 21:20:59.199885: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-21 21:20:59.200020: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-21 21:20:59.201576: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-21 21:20:59.201628: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-21 21:37:57.952057: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-21 21:37:57.952146: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-21 21:37:57.952186: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
step:750500 source:(1, 38) loss:5.80182
step:751000 source:(1, 29) loss:3.04665
step:751500 source:(1, 32) loss:6.37157
step:752000 source:(1, 66) loss:5.89921
step:752500 source:(1, 66) loss:6.76312
step:753000 source:(1, 65) loss:6.17834
step:753500 source:(1, 66) loss:6.27253
step:754000 source:(1, 66) loss:6.49218
step:754500 source:(1, 66) loss:7.33041
step:755000 source:(1, 28) loss:5.10268
step:755500 source:(1, 61) loss:6.82997
step:756000 source:(1, 66) loss:7.05205
step:756500 source:(1, 66) loss:5.71424
step:757000 source:(1, 61) loss:5.47211
step:757500 source:(1, 22) loss:6.47839
step:758000 source:(1, 47) loss:5.47552
step:758500 source:(1, 66) loss:6.23092
step:759000 source:(1, 66) loss:7.58398
step:759500 source:(1, 41) loss:7.35996
step:760000 source:(1, 66) loss:6.282
step:760500 source:(1, 41) loss:5.52266
step:761000 source:(1, 66) loss:5.51932
step:761500 source:(1, 66) loss:5.67217
step:762000 source:(1, 66) loss:6.92063
step:762500 source:(1, 66) loss:5.30237
step:763000 source:(1, 38) loss:6.26388
step:763500 source:(1, 66) loss:6.72195
step:764000 source:(1, 66) loss:5.21122
step:764500 source:(1, 56) loss:6.65849
step:765000 source:(1, 43) loss:4.749
step:765500 source:(1, 66) loss:5.27351
step:766000 source:(1, 41) loss:4.59628
step:766500 source:(1, 66) loss:7.40128
step:767000 source:(1, 66) loss:5.12183
step:767500 source:(1, 66) loss:5.81803
step:768000 source:(1, 66) loss:6.54412
step:768500 source:(1, 66) loss:6.00787
step:769000 source:(1, 66) loss:6.65648
step:769500 source:(1, 66) loss:5.6612
step:770000 source:(1, 66) loss:6.94263
step:770500 source:(1, 42) loss:6.71823
step:771000 source:(1, 66) loss:7.72472
step:771500 source:(1, 66) loss:5.49454
step:772000 source:(1, 66) loss:6.29891
step:772500 source:(1, 24) loss:6.45957
step:773000 source:(1, 66) loss:7.1726
step:773500 source:(1, 42) loss:6.55114
step:774000 source:(1, 66) loss:6.82471
step:774500 source:(1, 66) loss:5.81086
step:775000 source:(1, 27) loss:6.42395
step:775500 source:(1, 66) loss:6.12034
step:776000 source:(1, 32) loss:4.97811
step:776500 source:(1, 49) loss:6.92915
step:777000 source:(1, 66) loss:5.18746
step:777500 source:(1, 56) loss:5.50253
step:778000 source:(1, 66) loss:5.56716
step:778500 source:(1, 66) loss:6.61497
step:779000 source:(1, 66) loss:7.75724
step:779500 source:(1, 66) loss:5.96669
step:780000 source:(1, 66) loss:5.04439
step:780500 source:(1, 46) loss:6.59783
step:781000 source:(1, 66) loss:6.54963
step:781500 source:(1, 66) loss:4.51226
step:782000 source:(1, 50) loss:7.12243
step:782500 source:(1, 44) loss:5.58939
step:783000 source:(1, 30) loss:7.35554
step:783500 source:(1, 66) loss:6.17384
step:784000 source:(1, 66) loss:5.9506
step:784500 source:(1, 66) loss:6.09894
step:785000 source:(1, 66) loss:6.4376
step:785500 source:(1, 23) loss:4.35704
step:786000 source:(1, 66) loss:6.81753
step:786500 source:(1, 34) loss:5.50705
step:787000 source:(1, 66) loss:6.55499
step:787500 source:(1, 66) loss:5.43716
step:788000 source:(1, 66) loss:6.21401
step:788500 source:(1, 46) loss:6.09237
step:789000 source:(1, 66) loss:6.3761
step:789500 source:(1, 37) loss:5.91766
step:790000 source:(1, 66) loss:5.44053
step:790500 source:(1, 36) loss:5.44955
step:791000 source:(1, 33) loss:5.08185
step:791500 source:(1, 55) loss:4.77022
step:792000 source:(1, 59) loss:6.73546
step:792500 source:(1, 28) loss:6.17476
step:793000 source:(1, 33) loss:5.76306
step:793500 source:(1, 32) loss:5.00369
step:794000 source:(1, 66) loss:4.16932
